cluster,original,original_path,duplicate,duplicate_path,affected_elements,original_size,duplicate_size,affected_annotations,original_size_no_annotations,duplicate_size_no_annotations,ADD-EAnnotation,ADD-EAttribute,ADD-EClass,ADD-EDataType,ADD-EEnum,ADD-EEnumLiteral,ADD-EGenericType,ADD-EObject,ADD-EOperation,ADD-EPackage,ADD-EParameter,ADD-EReference,ADD-EStringToStringMapEntry,ADD-ETypeParameter,ADD-ResourceAttachment.EAnnotation,ADD-ResourceAttachment.EClass,ADD-ResourceAttachment.EDataType,ADD-ResourceAttachment.EPackage,CHANGE-EAnnotation.references,CHANGE-EAnnotation.source,CHANGE-EAttribute.changeable,CHANGE-EAttribute.defaultValueLiteral,CHANGE-EAttribute.derived,CHANGE-EAttribute.eType,CHANGE-EAttribute.iD,CHANGE-EAttribute.lowerBound,CHANGE-EAttribute.name,CHANGE-EAttribute.ordered,CHANGE-EAttribute.transient,CHANGE-EAttribute.unique,CHANGE-EAttribute.unsettable,CHANGE-EAttribute.upperBound,CHANGE-EAttribute.volatile,CHANGE-EClass.abstract,CHANGE-EClass.eSuperTypes,CHANGE-EClass.instanceClassName,CHANGE-EClass.instanceTypeName,CHANGE-EClass.interface,CHANGE-EClass.name,CHANGE-EDataType.instanceClassName,CHANGE-EDataType.instanceTypeName,CHANGE-EDataType.name,CHANGE-EDataType.serializable,CHANGE-EEnum.instanceClassName,CHANGE-EEnum.instanceTypeName,CHANGE-EEnum.name,CHANGE-EEnumLiteral.literal,CHANGE-EEnumLiteral.name,CHANGE-EEnumLiteral.value,CHANGE-EGenericType.eClassifier,CHANGE-EGenericType.eTypeParameter,CHANGE-EOperation.eExceptions,CHANGE-EOperation.eType,CHANGE-EOperation.lowerBound,CHANGE-EOperation.name,CHANGE-EOperation.ordered,CHANGE-EOperation.unique,CHANGE-EOperation.upperBound,CHANGE-EPackage.name,CHANGE-EPackage.nsPrefix,CHANGE-EPackage.nsURI,CHANGE-EParameter.eType,CHANGE-EParameter.lowerBound,CHANGE-EParameter.name,CHANGE-EParameter.ordered,CHANGE-EParameter.unique,CHANGE-EParameter.upperBound,CHANGE-EReference.changeable,CHANGE-EReference.containment,CHANGE-EReference.defaultValueLiteral,CHANGE-EReference.derived,CHANGE-EReference.eKeys,CHANGE-EReference.eOpposite,CHANGE-EReference.eType,CHANGE-EReference.lowerBound,CHANGE-EReference.name,CHANGE-EReference.ordered,CHANGE-EReference.resolveProxies,CHANGE-EReference.transient,CHANGE-EReference.unique,CHANGE-EReference.unsettable,CHANGE-EReference.upperBound,CHANGE-EReference.volatile,CHANGE-EStringToStringMapEntry.key,CHANGE-EStringToStringMapEntry.value,DELETE-EAnnotation,DELETE-EAttribute,DELETE-EClass,DELETE-EDataType,DELETE-EEnum,DELETE-EEnumLiteral,DELETE-EGenericType,DELETE-EOperation,DELETE-EPackage,DELETE-EParameter,DELETE-EReference,DELETE-EStringToStringMapEntry,DELETE-ETypeParameter,DELETE-ResourceAttachment.EPackage,MOVE-EAttribute,MOVE-EClass,MOVE-EDataType,MOVE-EEnum,MOVE-EEnumLiteral,MOVE-EGenericType,MOVE-EOperation,MOVE-EPackage,MOVE-EReference
2239,21238,jdelara$DSL-tao$src#org.mondo.dsl#patterns#WorkflowLanguage.ecore,26763,antoniogarmendia$Hawk-EMFSplitter_Integration$org.miso.mondo.wt.cs#patterns#WorkflowLanguage.ecore,0,38,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,21238,jdelara$DSL-tao$src#org.mondo.dsl#patterns#WorkflowLanguage.ecore,20450,jzhang3$DSL-Tao-extended$src#org.mondo.dsl#patterns#WorkflowLanguage.ecore,0,38,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,21210,DevBoost$Reuseware$Applications#ClassWeaving#examples#org.reuseware.application.classweaving#storeEcore#ClassWeaving#ecore#models#advices#MediatorAdvice.ecore,23445,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#MediatorAdvice.ecore,0,11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,21210,DevBoost$Reuseware$Applications#ClassWeaving#examples#org.reuseware.application.classweaving#storeEcore#ClassWeaving#ecore#models#advices#MediatorAdvice.ecore,26378,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#MediatorAdvice.ecore,0,11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,21210,DevBoost$Reuseware$Applications#ClassWeaving#examples#org.reuseware.application.classweaving#storeEcore#ClassWeaving#ecore#models#advices#MediatorAdvice.ecore,29203,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#MediatorAdvice.ecore,0,11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,21583,lisa-dou$pattern-spec$DesignPatternV1.0#new_metamodel#DesignPatterns.ecore,29343,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#DesignPatterns.ecore,0,228,228,0,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,21583,lisa-dou$pattern-spec$DesignPatternV1.0#new_metamodel#DesignPatterns.ecore,25798,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#DesignPatterns.ecore,0,228,228,0,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,21583,lisa-dou$pattern-spec$DesignPatternV1.0#new_metamodel#DesignPatterns.ecore,23018,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#DesignPatterns.ecore,0,228,228,0,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,25841,svn2github$projetseg$aoUrnToRamWorkspace#aoUrnToRam#metamodel#intermediateWorkflow.ecore,27398,JUCMNAV$projetseg$aoUrnToRamWorkspace#aoUrnToRam#metamodel#intermediateWorkflow.ecore,0,151,151,0,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,25841,svn2github$projetseg$aoUrnToRamWorkspace#aoUrnToRam#metamodel#intermediateWorkflow.ecore,21673,JUCMNAV$projetseg$jAoUrnToRam#metamodel#iw#intermediateWorkflow.ecore,7,151,161,0,121,131,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,27699,atlanmod$EMFTVM-D$tests#org.eclipse.m2m.atl.tests#data#inputs#UML2Relational#relational.ecore,27774,atlanmod$org.eclipse.atl.reactive$tests#org.eclipse.m2m.atl.tests#data#inputs#UML2Relational#relational.ecore,0,57,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,27699,atlanmod$EMFTVM-D$tests#org.eclipse.m2m.atl.tests#data#inputs#UML2Relational#relational.ecore,22851,atlanmod$org.eclipse.atl.reactive$tests#org.eclipse.m2m.atl.tests#data#inputs#Relational2UML#relational.ecore,0,57,57,0,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,29720,Gears-of-Code$IS_Esclavitud$model#proyservsocial.ecore,28225,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#testdata#proyservsocial.ecore,0,214,214,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,29720,Gears-of-Code$IS_Esclavitud$model#proyservsocial.ecore,25136,damenac$puzzle$plugins#fr.inria.diverse.puzzle.metrics#temp#proyservsocial.ecore,0,214,214,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,29720,Gears-of-Code$IS_Esclavitud$model#proyservsocial.ecore,24219,damenac$puzzle$examples#empirical-study#puzzle.empirical.study#githubmetamodels#proyservsocial.ecore,0,214,214,0,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,24396,joergreichert$spray$examples#bpmn2.0#org.eclipselabs.spray.examples.bpmn.domain#model#bpmn.ecore,26077,hellspawn14$WebPicture-Java$PictureEngine#data#BPMN.ecore,0,168,168,0,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,24396,joergreichert$spray$examples#bpmn2.0#org.eclipselabs.spray.examples.bpmn.domain#model#bpmn.ecore,16,cesarcatanio$fca$Ejemplo2Repositorios#model#bpmn.ecore,0,168,168,0,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,16806,NIEM-UML$NIEM-UML-3$N3-Modeling-Tool#magicDraw-workspace#org.modeldriven.magicdraw.niem3#MagicDraw#plugins#org.modeldriven.magicdraw.niem.qvt#metamodel#mpdchangelog.ecore,8952,NIEM$NIEM-UML$Resources#Eclipse#changelog#gov.niem.changelog._11.ecore,32,714,714,8,246,246,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
2251,16806,NIEM-UML$NIEM-UML-3$N3-Modeling-Tool#magicDraw-workspace#org.modeldriven.magicdraw.niem3#MagicDraw#plugins#org.modeldriven.magicdraw.niem.qvt#metamodel#mpdchangelog.ecore,58,NIEM$NIEM-UML$Archive#Phase1#Specification#NIEM UML Machine Readable Files#Nonnormative#mpdchangelog.ecore,0,714,714,0,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,96,FTSRG$mondo-collab-framework$plugins#org.mondo.collaboration.security.macl.xtext.rule#model#generated#MACLRule.ecore,3507,debrecenics$property-based-locking-evaluation$implementation#org.mondo.collaboration.security.macl.xtext.rule#model#generated#MACLRule.ecore,0,56,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,96,FTSRG$mondo-collab-framework$plugins#org.mondo.collaboration.security.macl.xtext.rule#model#generated#MACLRule.ecore,21265,debrecenics$lock-and-merge-evaluation$implementation#org.mondo.collaboration.security.macl.xtext.rule#model#generated#MACLRule.ecore,0,56,56,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,113,arcanefoam$qvtMustus$tests#uk.ac.york.qvtd.tests.hhr#model#SimpleGraph2Graph.ecore,24480,adilinam$QVTdCaseStudy$org.eclipse.qvtd.xtext.qvtimperative.tests#src#org#eclipse#qvtd#xtext#qvtimperative#tests#Graph2GraphMinimal#SimpleGraph2Graph.ecore,5,30,34,4,30,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,113,arcanefoam$qvtMustus$tests#uk.ac.york.qvtd.tests.hhr#model#SimpleGraph2Graph.ecore,5094,adilinam$QVTdCaseStudy$org.eclipse.qvtd.build.etl.tests#src#org#eclipse#qvtd#build#etl#tests#UpperToLower#SimpleGraph2Graph.ecore,38,30,67,36,30,31,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,10987,dwagelaar$simplegt$org.eclipselabs.simplegt#model#simplegt.ecore,195,veriatl$Compiler.Emftvm2Boogie$fr.emn.atlanmod.verigt.compiler#src#metamodel#simplegt.ecore,0,80,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,10987,dwagelaar$simplegt$org.eclipselabs.simplegt#model#simplegt.ecore,4024,veriatl$Compiler.Emftvm2Boogie$fr.emn.atlanmod.verigt.compiler#bin#metamodel#simplegt.ecore,0,80,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,7852,lunkpeter$org.eclipse.viatra$plugins#org.eclipse.viatra.cep.core.metamodels#models#Automaton.ecore,15896,tamasborbas$org.eclipse.viatra$cep#plugins#org.eclipse.viatra.cep.core.metamodels#models#Automaton.ecore,5,124,124,5,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,7852,lunkpeter$org.eclipse.viatra$plugins#org.eclipse.viatra.cep.core.metamodels#models#Automaton.ecore,237,balazsgrill$viatra-merged$cep#plugins#org.eclipse.viatra.cep.core.metamodels#models#Automaton.ecore,0,124,124,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,12436,eliericha$atlanalyser$fr.tpt.atlanalyser.examples#examples#ER2REL#InputMM#ER.ecore,1114,veriatl$Compiler.Emftvm2Boogie$fr.emn.atlanmod.emftvm.compiler#TESTS#ER.ecore,7,69,65,0,46,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,12436,eliericha$atlanalyser$fr.tpt.atlanalyser.examples#examples#ER2REL#InputMM#ER.ecore,278,veriatl$Compiler.Emftvm2Boogie$fr.emn.atlanmod.veriatl.compiler#ER2REL#Source#SRCMM#ER.ecore,7,69,65,0,46,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,283,grammarware$sle16$bousse#framework-sources#concurrency#ccsljava_execution#ccsljava_engine#plugins#org.gemoc.execution.concurrent.ccsljavaengine.stimuli_scenario.model#model#Scenario.ecore,21187,gemoc$concurrency$ccsljava_execution#ccsljava_engine#plugins#org.eclipse.gemoc.execution.concurrent.ccsljavaengine.stimuli_scenario.model#model#Scenario.ecore,0,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,283,grammarware$sle16$bousse#framework-sources#concurrency#ccsljava_execution#ccsljava_engine#plugins#org.gemoc.execution.concurrent.ccsljavaengine.stimuli_scenario.model#model#Scenario.ecore,23618,eclipse$gemoc-studio-execution-moccml$ccsljava_engine#plugins#org.eclipse.gemoc.execution.concurrent.ccsljavaengine.stimuli_scenario.model#model#Scenario.ecore,0,23,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,10669,sourcesense$modeshape-stone$extensions#modeshape-sequencer-teiid#src#test#resources#ecore#xmlservice.ecore,1227,Teiid-Designer$teiid-modeshape$sequencers#teiid-modeshape-sequencer-vdb#src#test#resources#ecore#xmlservice.ecore,0,40,40,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2279,10669,sourcesense$modeshape-stone$extensions#modeshape-sequencer-teiid#src#test#resources#ecore#xmlservice.ecore,287,teiid$teiid-modeshape$sequencers#teiid-modeshape-sequencer-vdb#src#test#resources#ecore#xmlservice.ecore,0,40,40,0,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,349,MDDLingo$xis-bigdata$fr.inria.atlanmod.json.discoverer.zoo#zoo#googleMaps#source2#source2.ecore,13113,SOM-Research$jsonDiscoverer$jsondiscoverer.zoo#zoo#googleMaps#source2#source2.ecore,6,109,109,6,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,349,MDDLingo$xis-bigdata$fr.inria.atlanmod.json.discoverer.zoo#zoo#googleMaps#source2#source2.ecore,18426,SOM-Research$jsonDiscoverer$jsondiscoverer.examples#exampleData#zooDiscoverer#googleMaps#source2#source2.ecore,2,109,109,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
