cluster,original,original_path,duplicate,duplicate_path,affected_elements,original_size,duplicate_size,affected_annotations,original_size_no_annotations,duplicate_size_no_annotations,ADD-EAnnotation,ADD-EAttribute,ADD-EClass,ADD-EDataType,ADD-EEnum,ADD-EEnumLiteral,ADD-EGenericType,ADD-EObject,ADD-EOperation,ADD-EPackage,ADD-EParameter,ADD-EReference,ADD-EStringToStringMapEntry,ADD-ETypeParameter,ADD-ResourceAttachment.EAnnotation,ADD-ResourceAttachment.EClass,ADD-ResourceAttachment.EDataType,ADD-ResourceAttachment.EPackage,CHANGE-EAnnotation.references,CHANGE-EAnnotation.source,CHANGE-EAttribute.changeable,CHANGE-EAttribute.defaultValueLiteral,CHANGE-EAttribute.derived,CHANGE-EAttribute.eType,CHANGE-EAttribute.iD,CHANGE-EAttribute.lowerBound,CHANGE-EAttribute.name,CHANGE-EAttribute.ordered,CHANGE-EAttribute.transient,CHANGE-EAttribute.unique,CHANGE-EAttribute.unsettable,CHANGE-EAttribute.upperBound,CHANGE-EAttribute.volatile,CHANGE-EClass.abstract,CHANGE-EClass.eSuperTypes,CHANGE-EClass.instanceClassName,CHANGE-EClass.instanceTypeName,CHANGE-EClass.interface,CHANGE-EClass.name,CHANGE-EDataType.instanceClassName,CHANGE-EDataType.instanceTypeName,CHANGE-EDataType.name,CHANGE-EDataType.serializable,CHANGE-EEnum.instanceClassName,CHANGE-EEnum.instanceTypeName,CHANGE-EEnum.name,CHANGE-EEnumLiteral.literal,CHANGE-EEnumLiteral.name,CHANGE-EEnumLiteral.value,CHANGE-EGenericType.eClassifier,CHANGE-EGenericType.eTypeParameter,CHANGE-EOperation.eExceptions,CHANGE-EOperation.eType,CHANGE-EOperation.lowerBound,CHANGE-EOperation.name,CHANGE-EOperation.ordered,CHANGE-EOperation.unique,CHANGE-EOperation.upperBound,CHANGE-EPackage.name,CHANGE-EPackage.nsPrefix,CHANGE-EPackage.nsURI,CHANGE-EParameter.eType,CHANGE-EParameter.lowerBound,CHANGE-EParameter.name,CHANGE-EParameter.ordered,CHANGE-EParameter.unique,CHANGE-EParameter.upperBound,CHANGE-EReference.changeable,CHANGE-EReference.containment,CHANGE-EReference.defaultValueLiteral,CHANGE-EReference.derived,CHANGE-EReference.eKeys,CHANGE-EReference.eOpposite,CHANGE-EReference.eType,CHANGE-EReference.lowerBound,CHANGE-EReference.name,CHANGE-EReference.ordered,CHANGE-EReference.resolveProxies,CHANGE-EReference.transient,CHANGE-EReference.unique,CHANGE-EReference.unsettable,CHANGE-EReference.upperBound,CHANGE-EReference.volatile,CHANGE-EStringToStringMapEntry.key,CHANGE-EStringToStringMapEntry.value,DELETE-EAnnotation,DELETE-EAttribute,DELETE-EClass,DELETE-EDataType,DELETE-EEnum,DELETE-EEnumLiteral,DELETE-EGenericType,DELETE-EOperation,DELETE-EPackage,DELETE-EParameter,DELETE-EReference,DELETE-EStringToStringMapEntry,DELETE-ETypeParameter,DELETE-ResourceAttachment.EPackage,MOVE-EAttribute,MOVE-EClass,MOVE-EDataType,MOVE-EEnum,MOVE-EEnumLiteral,MOVE-EGenericType,MOVE-EOperation,MOVE-EPackage,MOVE-EReference,repo,repo_name,DELETE-EObject,scenario
2589,23895,IBMAccount$StellaCommerce$WebServicesRouter#WebContent#component-services#ecore#com.ibm.commerce.content.facade.datatypes.ecore,23658,wcsv9$wcs-product-dev-rep$WebServicesRouter#WebContent#component-services#ecore#com.ibm.commerce.content.facade.datatypes.ecore,435,3514,3752,396,892,950,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,inter
2600,3084,signalsaeed$IFCParser$BimServer#models#models.ecore,29406,opensourceBIM$BIMserver$BimServer#models#models.ecore,3716,19545,20187,201,16913,17386,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,inter
2606,24249,crossminer$crossminer$metric-providers#org.ossmeter.metricprovider.overallemotionsnntp#src#org#ossmeter#metricprovider#trans#newsgroups#emotions#model#newsgroups_emotions_trans_metric.ecore,13865,crossminer$scava$metric-platform#metric-providers#org.eclipse.scava.metricprovider.trans.newsgroups.emotions#src#org#eclipse#scava#metricprovider#trans#newsgroups#emotions#model#newsgroups_emotions_trans_metric.ecore,1,28,28,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2609,23932,hallvard$tdt4250-2016$no.hal.pgo#no.hal.pgo.osm#model#osm.ecore,3184,hallvard$tdt4250-2017$no.hal.pg#bundles#no.hal.pg.osm#model#osm.ecore,21,169,195,9,109,126,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2609,23932,hallvard$tdt4250-2016$no.hal.pgo#no.hal.pgo.osm#model#osm.ecore,23412,hallvard$tdt4250-2018$no.hal.pg#bundles#no.hal.pg.osm#model#osm.ecore,21,169,195,9,109,126,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2612,22460,karlblum$xpdl-to-cpn$Simulator#dk.au.daimi.ascoveco.cpn.model#model#cpntypes.ecore,16423,svn2github$cpntools-accesscpn$trunk#org.cpntools.accesscpn.model#model#cpntypes.ecore,15,87,95,0,87,95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2612,22460,karlblum$xpdl-to-cpn$Simulator#dk.au.daimi.ascoveco.cpn.model#model#cpntypes.ecore,3236,cpn-io$cpn-js$backend#org.cpntools.accesscpn.model#model#cpntypes.ecore,15,87,95,0,87,95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2614,3250,epsilonlabs$epsilonlabs$StaticAnalysis#old#org.eclipse.epsilon.eol.dom#model#Eol.ecore,22219,Fhma$EMU$org.eclipse.epsilon.emu.workbench#src#org#eclipse#epsilon#emu#workbench#resources#Eol.ecore,50,439,457,0,433,451,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,inter
2623,3319,NIEM-UML$NIEM-UML-3$N3-Modeling-Tool#magicDraw-workspace#org.modeldriven.magicdraw.niem3#MagicDraw#plugins#org.modeldriven.magicdraw.niem.qvt#metamodel#niemmodel.ecore,28361,NIEM$NIEM-UML$Resources#Eclipse#changelog#gov.niem.resource.model._1.ecore,36,608,618,18,210,210,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,inter
2633,3433,amlModeling$amlMetaModel$anyType_Solution_20160126#model#GenericAnyType.ecore,10048,amlModeling$amlValidation$amlMetaModel#model#GenericAnyType.ecore,1,40,40,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2633,3433,amlModeling$amlMetaModel$anyType_Solution_20160126#model#GenericAnyType.ecore,19771,amlModeling$caex-workbench$plugins#common#caex.anytype#model#GenericAnyType.ecore,5,40,40,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,inter
2638,7619,OpenKieler$KLighD$plugins#de.cau.cs.kieler.kgraph.text#model#generated#GRandom.ecore,3466,eclipse$elk$plugins#org.eclipse.elk.core.debug.grandom#model#generated#GRandom.ecore,8,130,130,0,130,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2641,24432,NIEM-UML$NIEM-UML-3$N3-Modeling-Tool#magicDraw-workspace#org.modeldriven.magicdraw.niem3#MagicDraw#plugins#org.modeldriven.magicdraw.niem.qvt#metamodel#niemstructures.ecore,3516,NIEM$NIEM-UML$Resources#Eclipse#changelog#gov.niem.structures._21.ecore,15,136,136,8,44,44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,inter
2646,17260,viatra$viatra-dse-merge$org.eclipse.viatra.dse.merge#model#scope.ecore,7084,FTSRG$mondo-collab-mergespaceexploration$plugins#org.eclipse.viatra.dse.merge#model#scope.ecore,3,13,15,0,13,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2646,17260,viatra$viatra-dse-merge$org.eclipse.viatra.dse.merge#model#scope.ecore,3558,debrecenics$lock-and-merge-evaluation$implementation#org.eclipse.viatra.dse.merge#model#scope.ecore,3,13,15,0,13,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2673,15712,crossminer$crossminer$metric-providers#org.ossmeter.metricprovider.historic.newsgroups.emotions#src#org#ossmeter#metricprovider#historic#newsgroups#emotions#model#newsgroups_emotions_historic_metric.ecore,18239,crossminer$scava$metric-platform#metric-providers#org.eclipse.scava.metricprovider.historic.newsgroups.emotions#src#org#eclipse#scava#metricprovider#historic#newsgroups#emotions#model#newsgroups_emotions_historic_metric.ecore,1,26,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2682,3878,KAMP-Research$KAMP4APS$edu.kit.ipd.sdq.kamp4aps.aps#model#xPPU.ecore,16178,kit-sdq$Metamodel-Reference-Architecture-Validation$casestudies#kamp4aps#metamodel#original#edu.kit.ipd.sdq.kamp4aps.aps#model#aPS.ecore,22,483,465,0,483,465,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,inter
2683,3889,viatra$org.eclipse.incquery.examples$minilibrary#org.eclipse.incquery.examples.library#model#library.ecore,8835,tamasborbas$org.eclipse.viatra$examples#minilibrary#org.eclipse.viatra.examples.library#model#library.ecore,2,52,52,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2683,3889,viatra$org.eclipse.incquery.examples$minilibrary#org.eclipse.incquery.examples.library#model#library.ecore,13754,viatra$org.eclipse.viatra.examples$query#minilibrary#org.eclipse.viatra.examples.library#model#library.ecore,2,52,52,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2684,5639,tdegueul$revisitor-alacarte$modules#BoolExp#model#BoolExp.ecore,16711,tdegueul$ale-xbase$examples#composition#envfsm#BoolExpEnv#model#boolExpEnv.ecore,3,22,26,0,22,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2688,3914,dtbinh$jason$applications#jason-eclipse-plugin2#jasonide.xtext.asl#src-gen#jasonide#xtext#asl#Asl.ecore,6269,jason-lang$jason-eclipse-plugin$jasonide.xtext.asl#src-gen#jasonide#xtext#asl#Asl.ecore,20,233,253,0,233,253,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2690,8412,FURCAS-dev$FURCAS$ngpm#de.hpi.sam.bp2009.ngpm#model#configuration.ecore,3932,adilinam$QVTdCaseStudy$org.eclipse.ocl.examples.impactanalyzer.testmodel.ngpm#model#configuration.ecore,4,122,122,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2691,27907,lhillah$pnmlframework$pnmlFw-Low_Level_API_Generation#model#high-level-net#arbitrarydeclarations.ecore,3935,dice-project$DICE-Simulation$bundles#es.unizar.disco.pnml.m2m#examples#metamodels#petrinet#arbitrarydeclarations.ecore,26,47,21,26,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2704,8242,hallvard$tdt4250-2016$no.hal.pgo#no.hal.pgo.http.tests#src#no#hal#pgo#http#tests#PgoHttpTest.ecore,24270,hallvard$tdt4250-2017$no.hal.pg#tests#no.hal.pg.http.impl.tests#src#no#hal#pg#http#tests#PgHttpTest.ecore,3,38,38,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2704,8242,hallvard$tdt4250-2016$no.hal.pgo#no.hal.pgo.http.tests#src#no#hal#pgo#http#tests#PgoHttpTest.ecore,4070,hallvard$tdt4250-2018$no.hal.pg#tests#no.hal.pg.http.impl.tests#src#no#hal#pg#http#tests#PgHttpTest.ecore,3,38,38,2,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2712,12770,atlanmod$org.eclipse.atl.reactive$plugins#org.eclipse.m2m.atl.emftvm#model#emftvm.ecore,4174,atlanmod$EMFTVM-D$plugins#org.eclipse.m2m.atl.emftvm#model#emftvm.ecore,8,947,957,0,947,957,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2712,12770,atlanmod$org.eclipse.atl.reactive$plugins#org.eclipse.m2m.atl.emftvm#model#emftvm.ecore,25656,gssi$QualityEvaluationIL$TestEOL#mm#emftvm.ecore,15,947,969,0,947,969,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2723,18425,gssi$TraceabilityModel$case-study#evaluation#Families2Persons#evo#Families.ecore,4264,gssi$validation$Families2Persons#Families.ecore,8,20,21,0,20,21,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2731,4308,ossmeter$ossmeter$platform-extensions#org.ossmeter.repository.model.cc.zendesk#src#org#ossmeter#repository#model#cc#zendesk#Zendesk.ecore,24987,crossminer$scava$metric-platform#platform-extensions#org.eclipse.scava.repository.model.cc.zendesk#src#org#eclipse#scava#repository#model#cc#zendesk#Zendesk.ecore,2,26,26,1,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2734,24222,dlitvinov$FastEMFStore.core$org.eclipse.emf.emfstore.server.model#model#server.ecore,11941,aumann$emfstore.core$org.eclipse.emf.emfstore.server.model#model#server.ecore,34,357,413,0,357,413,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,inter
2734,24222,dlitvinov$FastEMFStore.core$org.eclipse.emf.emfstore.server.model#model#server.ecore,4381,edgarmueller$emfstore-rest$bundles#org.eclipse.emf.emfstore.server.model#model#server.ecore,56,357,425,0,357,425,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,inter
2742,4490,ElliotJH$rodin-visual-editor$EMF_EventB#ac.soton.eventb.emf.core.extension#model#eventbcoreextension.ecore,11713,mgt1g13$EMF_EventB$EMF_EventB_Extension#ac.soton.eventb.emf.core.extension#model#eventbcoreextension.ecore,1,53,53,0,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2742,4490,ElliotJH$rodin-visual-editor$EMF_EventB#ac.soton.eventb.emf.core.extension#model#eventbcoreextension.ecore,17465,eventB-Soton$EMF_EventB_Extensions$ac.soton.eventb.emf.core.extension#model#eventbcoreextension.ecore,20,53,73,9,53,64,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
2759,4729,crossminer$crossminer$metric-providers#org.ossmeter.metricprovider.trans.severityclassification#src#org#ossmeter#metricprovider#trans#severityclassification#model#severityclassification_trans_metric.ecore,29953,crossminer$scava$metric-platform#metric-providers#org.eclipse.scava.metricprovider.trans.severityclassification#src#org#eclipse#scava#metricprovider#trans#severityclassification#model#severityclassification_trans_metric.ecore,2,61,61,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inter
