cluster,original,original_path,duplicate,duplicate_path,affected_elements,original_size,duplicate_size,affected_annotations,original_size_no_annotations,duplicate_size_no_annotations,package_content_movements,relative_change_with_saturation,scenario,final_label
0,2569,JonasHelming$10platforms$targets#eclipse#plugins#com.eclipsesource.training.e4.basic.samples_1.4.0.201311141534#samples#1.6 Event Brooker - Start#org.eclipsercp.e4.hyperbola.model#model#model.ecore,20334,JonasHelming$10platforms$targets#eclipse#plugins#com.eclipsesource.training.e4.basic.samples_1.4.0.201311141534#samples#1.4 Handler Start#org.eclipsercp.e4.hyperbola.model#model#model.ecore,0,6,6,0,6,6,0,0.0,intra,A
1,18176,JonasHelming$10platforms$targets#eclipse#plugins#com.eclipsesource.training.e4.basic.samples_1.4.0.201311141534#samples#3.2 EMF - Solution#org.eclipse.example.bowlingmodel#model#bowling.ecore,618,JonasHelming$10platforms$targets#eclipse#plugins#com.eclipsesource.training.e4.basic.samples_1.4.0.201311141534#samples#3.1 EMF - Solution#org.eclipse.example.bowlingmodel#model#bowling.ecore,0,21,21,0,21,21,0,0.0,intra,A
1,18176,JonasHelming$10platforms$targets#eclipse#plugins#com.eclipsesource.training.e4.basic.samples_1.4.0.201311141534#samples#3.2 EMF - Solution#org.eclipse.example.bowlingmodel#model#bowling.ecore,2021,JonasHelming$10platforms$targets#eclipse#plugins#com.eclipsesource.training.e4.basic.samples_1.4.0.201311141534#samples#3.3 EMF - Solution#org.eclipse.example.bowlingmodel#model#bowling.ecore,0,21,21,0,21,21,0,0.0,intra,A
0,28818,SOM-Research$hawk-neoemf-models-2018-tutorial$projects#tutorial.common#metamodels#JDTAST.ecore,11720,SOM-Research$hawk-neoemf-models-2018-tutorial$projects#tutorial.neoemf.jdtast#model#JDTAST.ecore,0,436,436,0,436,436,0,0.0,intra,A
0,9611,MSPL4SOA$MSPL4SOA-tool$SPGenerator#lib#ca.uwaterloo.gp_.fmp_0.7.0#bin#fmp.ecore,17109,MSPL4SOA$MSPL4SOA-tool$SPGenerator#lib#ca.uwaterloo.gp_.fmp_0.7.0#src#fmp.ecore,0,47,47,0,47,47,0,0.0,intra,A
0,17779,BackupTheBerlios$qedo-svn$trunk#qedomodeller#CCMEditor#CCMModel.ecore,15282,BackupTheBerlios$qedo-svn$branches#kcg_unix_fixes#qedomodeller#CCMEditor#CCMModel.ecore,0,419,419,0,419,419,0,0.0,intra,A
0,17779,BackupTheBerlios$qedo-svn$trunk#qedomodeller#CCMEditor#CCMModel.ecore,3926,BackupTheBerlios$qedo-svn$trunk#qedomodeller#CCMModel#src#model#CCMModel.ecore,0,419,419,0,419,419,0,0.0,intra,A
0,13730,stevenblair$rapid61850$emf#src#ch#iec#_61850#_2006#scl#impl#scl.ecore,28215,stevenblair$rapid61850$emf#model#scl.ecore,2,2630,2632,2,873,873,0,0.0,intra,A
0,7556,FAMILIAR-project$VideoGen$playlist#bin#Playlist.ecore,12071,FAMILIAR-project$VideoGen$playlist#model#Playlist.ecore,0,5,5,0,5,5,0,0.0,intra,A
1,17824,FAMILIAR-project$VideoGen$Instruction#playlist#playlistModel#bin#Playlist.ecore,29626,FAMILIAR-project$VideoGen$Instruction#playlist#playlistModel#src#Playlist.ecore,0,9,9,0,9,9,0,0.0,intra,A
2,18853,FAMILIAR-project$VideoGen$projet idm Q2#projet idm Q2#src#playlist.ecore,23918,FAMILIAR-project$VideoGen$projet idm Q2#projet idm Q2#bin#playlist.ecore,0,6,6,0,6,6,0,0.0,intra,A
0,17521,SOM-Research$EMC-EMFViews$examples#org.eclipse.gmt.modisco.java#src#org#eclipse#gmt#modisco#java#impl#java.ecore,8371,SOM-Research$EMC-EMFViews$examples#org.eclipse.gmt.modisco.java#bin#org#eclipse#gmt#modisco#java#impl#java.ecore,0,392,392,0,392,392,0,0.0,intra,A
0,17521,SOM-Research$EMC-EMFViews$examples#org.eclipse.gmt.modisco.java#src#org#eclipse#gmt#modisco#java#impl#java.ecore,12734,SOM-Research$EMC-EMFViews$examples#org.eclipse.gmt.modisco.java#model#java.ecore,0,392,392,0,392,392,0,0.0,intra,A
0,14379,google-code-export$cypal-studio$gwt#plugins#in.cypal.studio.gwt.core#model#GwtXml.ecore,17015,google-code-export$cypal-studio$gwt-RC1#plugins#in.cypal.studio.gwt.core#model#GwtXml.ecore,0,323,323,0,67,67,0,0.0,intra,A
0,14379,google-code-export$cypal-studio$gwt#plugins#in.cypal.studio.gwt.core#model#GwtXml.ecore,1971,google-code-export$cypal-studio$gwt-RC2#plugins#in.cypal.studio.gwt.core#model#GwtXml.ecore,0,323,323,0,67,67,0,0.0,intra,A
0,14379,google-code-export$cypal-studio$gwt#plugins#in.cypal.studio.gwt.core#model#GwtXml.ecore,64,google-code-export$cypal-studio$gwt-RC3#plugins#in.cypal.studio.gwt.core#model#GwtXml.ecore,0,323,323,0,67,67,0,0.0,intra,A
0,14379,google-code-export$cypal-studio$gwt#plugins#in.cypal.studio.gwt.core#model#GwtXml.ecore,2337,google-code-export$cypal-studio$gwt-RC4#plugins#in.cypal.studio.gwt.core#model#GwtXml.ecore,0,323,323,0,67,67,0,0.0,intra,A
0,14379,google-code-export$cypal-studio$gwt#plugins#in.cypal.studio.gwt.core#model#GwtXml.ecore,15258,google-code-export$cypal-studio$gwt-RC6#plugins#in.cypal.studio.gwt.core#model#GwtXml.ecore,0,323,323,0,67,67,0,0.0,intra,A
0,270,ahajirnis$clubuml2013$trunk#Compare#Test1.ecore,23245,ahajirnis$clubuml2013$trunk#ClubUMLLocalTest#WebContent#EcoreFiles#Test1.ecore,0,6,6,0,6,6,0,0.0,intra,A
0,270,ahajirnis$clubuml2013$trunk#Compare#Test1.ecore,9368,ahajirnis$clubuml2013$tags#release-1.0#Compare#Test1.ecore,0,6,6,0,6,6,0,0.0,intra,A
0,270,ahajirnis$clubuml2013$trunk#Compare#Test1.ecore,12450,ahajirnis$clubuml2013$trunk#ClubUMLSpring2013#WebContent#EcoreFiles#Test1.ecore,0,6,6,0,6,6,0,0.0,intra,A
0,270,ahajirnis$clubuml2013$trunk#Compare#Test1.ecore,11688,ahajirnis$clubuml2013$branches#dbSupport#WebContent#EcoreFiles#Test1.ecore,0,6,6,0,6,6,0,0.0,intra,A
0,270,ahajirnis$clubuml2013$trunk#Compare#Test1.ecore,27827,ahajirnis$clubuml2013$WebContent#EcoreFiles#Test1.ecore,0,6,6,0,6,6,0,0.0,intra,A
0,270,ahajirnis$clubuml2013$trunk#Compare#Test1.ecore,27613,ahajirnis$clubuml2013$trunk#ClubUMLSpring2013#ecoreTestFiles#Test1.ecore,0,6,6,0,6,6,0,0.0,intra,A
1,8593,ahajirnis$clubuml2013$trunk#Compare#Test2.ecore,16614,ahajirnis$clubuml2013$trunk#ClubUMLLocalTest#WebContent#EcoreFiles#Test2.ecore,0,5,5,0,5,5,0,0.0,intra,A
1,8593,ahajirnis$clubuml2013$trunk#Compare#Test2.ecore,3264,ahajirnis$clubuml2013$tags#release-1.0#Compare#Test2.ecore,0,5,5,0,5,5,0,0.0,intra,A
1,8593,ahajirnis$clubuml2013$trunk#Compare#Test2.ecore,3996,ahajirnis$clubuml2013$trunk#ClubUMLSpring2013#WebContent#EcoreFiles#Test2.ecore,0,5,5,0,5,5,0,0.0,intra,A
1,8593,ahajirnis$clubuml2013$trunk#Compare#Test2.ecore,5589,ahajirnis$clubuml2013$branches#dbSupport#WebContent#EcoreFiles#Test2.ecore,0,5,5,0,5,5,0,0.0,intra,A
1,8593,ahajirnis$clubuml2013$trunk#Compare#Test2.ecore,19479,ahajirnis$clubuml2013$WebContent#EcoreFiles#Test2.ecore,0,5,5,0,5,5,0,0.0,intra,A
1,8593,ahajirnis$clubuml2013$trunk#Compare#Test2.ecore,18771,ahajirnis$clubuml2013$trunk#ClubUMLSpring2013#ecoreTestFiles#Test2.ecore,0,5,5,0,5,5,0,0.0,intra,A
2,10132,ahajirnis$clubuml2013$trunk#Compare#DefaultName.ecore,20594,ahajirnis$clubuml2013$tags#release-1.0#Compare#DefaultName.ecore,0,19,19,0,16,16,0,0.0,intra,A
3,15081,ahajirnis$clubuml2013$trunk#Compare#DefaultName1.ecore,28453,ahajirnis$clubuml2013$tags#release-1.0#Compare#DefaultName1.ecore,0,20,20,0,20,20,0,0.0,intra,A
4,21474,ahajirnis$clubuml2013$trunk#Display Diagram#Upload_And_Display_UML#WebContent#test_ecore#library.ecore,15829,ahajirnis$clubuml2013$tags#release-1.0#Display Diagram#Upload_And_Display_UML#WebContent#test_ecore#library.ecore,0,35,35,0,14,14,0,0.0,intra,A
0,810,logicalhacking$SecureBPMN$designer#src#org.activiti.designer.model#model#SecureBPMN20.ecore,652,logicalhacking$SecureBPMN$designer#src#org.activiti.designer.model#src#main#java#org#eclipse#securebpmn2#impl#securebpmn2.ecore,0,65,65,0,59,59,0,0.0,intra,A
1,25972,logicalhacking$SecureBPMN$designer#src#org.activiti.designer.model#model#BPMN20.ecore,29561,logicalhacking$SecureBPMN$designer#src#org.activiti.designer.model#src#main#java#org#eclipse#bpmn2#impl#bpmn2.ecore,0,2761,2761,0,725,725,0,0.0,intra,A
0,16249,poolborges$org.eclipse.papyrus-bpmn$org.eclipse.papyrus.bpmn#src#org#eclipse#papyrus#bpmn#BPMNProfile#impl#BPMNProfile.ecore,29943,poolborges$org.eclipse.papyrus-bpmn$org.eclipse.papyrus.bpmn#model#BPMNProfile.ecore,776,1256,2032,776,930,930,0,0.0,intra,A
0,7248,geotools$geotools$modules#ogc#net.opengis.wmts#src#main#resources#net#opengis#gml311#impl#gml311.ecore,29754,geotools$geotools$modules#ogc#net.opengis.wmts#gml311.ecore,2439,12942,15210,2439,2690,2690,0,0.0,intra,A
0,18410,movespace$gmfsamples$Math#trunk#Math#model#math.ecore,28340,movespace$gmfsamples$Math#tags#tuto5-step1-model-created#Math#model#math.ecore,0,22,22,0,22,22,0,0.0,intra,A
0,18410,movespace$gmfsamples$Math#trunk#Math#model#math.ecore,10472,movespace$gmfsamples$Math#tags#tuto5-step2-basic-diagram#Math#model#math.ecore,0,22,22,0,22,22,0,0.0,intra,A
0,18410,movespace$gmfsamples$Math#trunk#Math#model#math.ecore,7308,movespace$gmfsamples$Math#tags#tuto5-step3-intermediate-diagram#Math#model#math.ecore,0,22,22,0,22,22,0,0.0,intra,A
0,18410,movespace$gmfsamples$Math#trunk#Math#model#math.ecore,1272,movespace$gmfsamples$Math#tags#tuto5-step4-final-diagram#Math#model#math.ecore,0,22,22,0,22,22,0,0.0,intra,A
0,18410,movespace$gmfsamples$Math#trunk#Math#model#math.ecore,29542,movespace$gmfsamples$Math#tags#tuto6-final-diagram#Math#model#math.ecore,0,22,22,0,22,22,0,0.0,intra,A
1,20784,movespace$gmfsamples$School#trunk#School#model#school.ecore,13489,movespace$gmfsamples$School#tags#tuto7-final-diagram#School#model#school.ecore,0,12,12,0,12,12,0,0.0,intra,A
1,20784,movespace$gmfsamples$School#trunk#School#model#school.ecore,13916,movespace$gmfsamples$School#tags#emf-tuto5-final-editor#School#model#school.ecore,0,12,12,0,12,12,0,0.0,intra,A
2,26072,movespace$gmfsamples$Filesystem#trunk#Filesystem#model#filesystem.ecore,20977,movespace$gmfsamples$Filesystem#tags#tuto1-final-diagram#Filesystem#model#filesystem.ecore,0,10,10,0,10,10,0,0.0,intra,A
2,26072,movespace$gmfsamples$Filesystem#trunk#Filesystem#model#filesystem.ecore,27988,movespace$gmfsamples$Filesystem#tags#tuto3-final-diagram#Filesystem#model#filesystem.ecore,0,10,10,0,10,10,0,0.0,intra,A
2,26072,movespace$gmfsamples$Filesystem#trunk#Filesystem#model#filesystem.ecore,17763,movespace$gmfsamples$Filesystem#tags#tuto4-final-diagram#Filesystem#model#filesystem.ecore,0,10,10,0,10,10,0,0.0,intra,A
0,25403,luciofernandes$reercase$br.ufpe.cin.eercase.m2t#bin#relational.ecore,771,luciofernandes$reercase$br.ufpe.cin.eercase.m2t#src#relational.ecore,0,90,90,0,90,90,0,0.0,intra,A
0,24700,mitschke$vespucci$de.tud.cs.st.vespucci#model#vespucci.ecore,14303,mitschke$vespucci$de.tud.cs.st.vespucci.versioning#model#vespucci-2011-06-01.ecore,0,27,27,0,27,27,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,1414,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java.project#bin#metamodel#essence.ecore,84,2926,3010,84,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,19208,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java.project#bin#model#impl#model.ecore,0,2926,2926,0,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,2058,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java.project#src#metamodel#essence.ecore,84,2926,3010,84,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,6800,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#src#model#impl#model.ecore,0,2926,2926,0,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,28575,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#bin#model#impl#model.ecore,0,2926,2926,0,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,14507,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#src#metamodel#essence.ecore,84,2926,3010,84,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,27959,ZimingLu$Automatic-User-Interface-Generation$addlayout_cshape.project#src#model#impl#model.ecore,0,2926,2926,0,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,14028,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java.project#src#model#impl#model.ecore,0,2926,2926,0,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,14422,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#bin#model#impl#model.ecore,0,2926,2926,0,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,20441,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#model#impl#model.ecore,0,2926,2926,0,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,11353,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#metamodel#essence.ecore,84,2926,3010,84,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,6874,ZimingLu$Automatic-User-Interface-Generation$addlayout_cshape.project#bin#model#impl#model.ecore,0,2926,2926,0,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,3806,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#src#model#impl#model.ecore,0,2926,2926,0,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,5766,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java_final.project#src#metamodel#essence.ecore,84,2926,3010,84,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,5132,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java_final.project#bin#metamodel#essence.ecore,84,2926,3010,84,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,2024,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java_final.project#src#model#impl#model.ecore,0,2926,2926,0,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,23152,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java_final.project#bin#model#impl#model.ecore,0,2926,2926,0,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,24868,ZimingLu$Automatic-User-Interface-Generation$masterthesis_python.project#bin#metamodel#essence.ecore,84,2926,3010,84,755,755,0,0.0,intra,A
0,27909,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#model#impl#model.ecore,24269,ZimingLu$Automatic-User-Interface-Generation$masterthesis_python.project#src#metamodel#essence.ecore,84,2926,3010,84,755,755,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,5411,ZimingLu$Automatic-User-Interface-Generation$addlayout_cshape.project#bin#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,25222,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#bin#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,11239,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#bin#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,2248,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#src#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,5705,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,22169,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java.project#bin#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,18677,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java.project#src#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,7800,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#src#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,1625,ZimingLu$Automatic-User-Interface-Generation$addlayout_cshape.project#src#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,20420,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java_final.project#bin#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,16631,ZimingLu$Automatic-User-Interface-Generation$masterthesis_java_final.project#src#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,23687,ZimingLu$Automatic-User-Interface-Generation$masterthesis_python.project#bin#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
1,28674,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#essenceextension.ecore,27440,ZimingLu$Automatic-User-Interface-Generation$masterthesis_python.project#src#metamodel#essenceextension.ecore,0,60,60,0,40,40,0,0.0,intra,A
2,24581,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#src#metamodel#UserLayout.ecore,8552,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#bin#metamodel#UserLayout.ecore,0,33,33,0,33,33,0,0.0,intra,A
2,24581,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#src#metamodel#UserLayout.ecore,23724,ZimingLu$Automatic-User-Interface-Generation$addlayout_python.project#src#metamodel#UserLayout.ecore,0,33,33,0,33,33,0,0.0,intra,A
2,24581,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#src#metamodel#UserLayout.ecore,24150,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#src#metamodel#UserLayout.ecore,0,33,33,0,33,33,0,0.0,intra,A
2,24581,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#src#metamodel#UserLayout.ecore,9214,ZimingLu$Automatic-User-Interface-Generation$masterthesis_cshape.project#bin#metamodel#UserLayout.ecore,0,33,33,0,33,33,0,0.0,intra,A
2,24581,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#src#metamodel#UserLayout.ecore,26107,ZimingLu$Automatic-User-Interface-Generation$addlayout_cshape.project#bin#metamodel#UserLayout.ecore,0,33,33,0,33,33,0,0.0,intra,A
2,24581,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#src#metamodel#UserLayout.ecore,10908,ZimingLu$Automatic-User-Interface-Generation$addlayout_cshape.project#src#metamodel#UserLayout.ecore,0,33,33,0,33,33,0,0.0,intra,A
2,24581,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#src#metamodel#UserLayout.ecore,9662,ZimingLu$Automatic-User-Interface-Generation$addlayout_java.project#bin#metamodel#UserLayout.ecore,0,33,33,0,33,33,0,0.0,intra,A
0,27479,ts391$Earthquake$ecl#plugins#org.eclipse.rcptt.ecl.platform.ui#model#commands.ecore,23628,ts391$Earthquake$modules#rap#bundles#ecl#org.eclipse.rcptt.ecl.platform.ui.rap#model#commands.ecore,0,59,59,0,19,19,0,0.0,intra,A
1,8429,przigoda$model-finder$de.agra.emf.modelfinder.applications.debugging.tests#models#use-models#Project.ecore,21454,przigoda$model-finder$de.agra.emf.modelfinder.applications.debugging.tests#models#use2ecore#Project.ecore,0,17,17,0,17,17,0,0.0,intra,A
2,4884,przigoda$model-finder$de.agra.emf.modelfinder.applications.invariantindependence.test#models#zug.ecore,14412,przigoda$model-finder$de.agra.emf.modelfinder.applications.debugging.tests#models#use2ecore#zug.ecore,0,28,28,0,28,28,0,0.0,intra,A
3,15267,przigoda$model-finder$de.agra.emf.modelfinder.applications.debugging.tests#models#use-models#Sudoku.ecore,19406,przigoda$model-finder$de.agra.emf.modelfinder.applications.debugging.tests#models#use2ecore#Sudoku.ecore,0,28,28,0,28,28,0,0.0,intra,A
4,29448,przigoda$model-finder$de.agra.emf.modelfinder.applications.debugging.tests#models#CivStat.ecore,21148,przigoda$model-finder$de.agra.emf.modelfinder.applications.invariantindependence.test#models#CivStat.ecore,0,6,6,0,6,6,0,0.0,intra,A
0,17128,LieberLieber$QvtCodeGenerator$QvtMetamodelCodeGeneration#NMF_not_in_nugets#EcoreInterop#layout.ecore,1986,LieberLieber$QvtCodeGenerator$XSDImport2#NMF#EcoreInterop#layout.ecore,0,10,10,0,10,10,0,0.0,intra,A
1,8864,LieberLieber$QvtCodeGenerator$QvtMetamodelCodeGeneration#NMF_not_in_nugets#EcoreInterop#Ecore.ecore,9566,LieberLieber$QvtCodeGenerator$XSDImport2#NMF#EcoreInterop#Ecore.ecore,0,300,300,0,206,206,0,0.0,intra,A
3,17722,LieberLieber$QvtCodeGenerator$QvtMetamodelCodeGeneration#NMF_not_in_nugets#EcoreInterop#NMeta.ecore,16588,LieberLieber$QvtCodeGenerator$XSDImport2#NMF#EcoreInterop#NMeta.ecore,0,91,91,0,91,91,0,0.0,intra,A
1,18722,schwichti$astro$de.upb.dbis.owls#src#test#resources#PetriNet.ecore,22082,schwichti$astro$de.upb.dbis.owls#model#PetriNet.ecore,0,13,13,0,13,13,0,0.0,intra,A
0,8881,damien-cremilleux$TP4INFO$IDM#IDM#metamodels#Robot.ecore,26749,damien-cremilleux$TP4INFO$IDM#IDM#bin#Robot.ecore,0,44,44,0,44,44,0,0.0,intra,A
0,13197,epsilonlabs$parallel-erl$tests#org.eclipse.epsilon.evl.engine.test.ocl#src#org#eclipse#epsilon#evl#engine#test#ocl#equivalence#metamodels#java_findbugs.ecore,13735,epsilonlabs$parallel-erl$tests#org.eclipse.epsilon.evl.engine.test.ocl#src#org#eclipse#epsilon#evl#engine#test#ocl#equivalence#metamodels#java_simple.ecore,4,518,514,4,403,403,0,0.0,intra,A
0,13197,epsilonlabs$parallel-erl$tests#org.eclipse.epsilon.evl.engine.test.ocl#src#org#eclipse#epsilon#evl#engine#test#ocl#equivalence#metamodels#java_findbugs.ecore,1043,epsilonlabs$parallel-erl$evaluation#java#java_findbugs.ecore,0,518,518,0,403,403,0,0.0,intra,A
0,13197,epsilonlabs$parallel-erl$tests#org.eclipse.epsilon.evl.engine.test.ocl#src#org#eclipse#epsilon#evl#engine#test#ocl#equivalence#metamodels#java_findbugs.ecore,19544,epsilonlabs$parallel-erl$evaluation#java#java_simple.ecore,4,518,514,4,403,403,0,0.0,intra,A
1,23580,epsilonlabs$parallel-erl$evaluation#imdb#movies.ecore,18143,epsilonlabs$parallel-erl$evaluation#uk.ac.york.ocl.imdb_select#model#movies.ecore,0,25,25,0,25,25,0,0.0,intra,A
0,36,meeting90$eclipse-plugin$plugin-workspace#graphitiDemo#model#messageproperties.ecore,15979,meeting90$eclipse-plugin$plugin-workspace#cn.edu.nju.cs.workflow.model#model#messageproperties.ecore,0,18,18,0,18,18,0,0.0,intra,A
0,36,meeting90$eclipse-plugin$plugin-workspace#graphitiDemo#model#messageproperties.ecore,9698,meeting90$eclipse-plugin$plugin-workspace#cn.edu.nju.cs.workflow.bpel.aspect#src#model#messageproperties.ecore,0,18,18,0,18,18,0,0.0,intra,A
0,36,meeting90$eclipse-plugin$plugin-workspace#graphitiDemo#model#messageproperties.ecore,4692,meeting90$eclipse-plugin$plugin-workspace#cn.edu.nju.cs.workflow.bpel.aspect#bin#model#messageproperties.ecore,0,18,18,0,18,18,0,0.0,intra,A
0,36,meeting90$eclipse-plugin$plugin-workspace#graphitiDemo#model#messageproperties.ecore,29600,meeting90$eclipse-plugin$plugin-workspace#cn.edu.nju.cs.workflow.aspect.model#src#model#messageproperties.ecore,0,18,18,0,18,18,0,0.0,intra,A
0,36,meeting90$eclipse-plugin$plugin-workspace#graphitiDemo#model#messageproperties.ecore,15914,meeting90$eclipse-plugin$plugin-workspace#cn.edu.nju.cs.workflow.aspect.model#bin#model#messageproperties.ecore,0,18,18,0,18,18,0,0.0,intra,A
1,28397,meeting90$eclipse-plugin$plugin-workspace#graphitiDemo#model#partnerlinktype.ecore,21150,meeting90$eclipse-plugin$plugin-workspace#cn.edu.nju.cs.workflow.model#model#partnerlinktype.ecore,0,9,9,0,9,9,0,0.0,intra,A
1,28397,meeting90$eclipse-plugin$plugin-workspace#graphitiDemo#model#partnerlinktype.ecore,18334,meeting90$eclipse-plugin$plugin-workspace#cn.edu.nju.cs.workflow.bpel.aspect#bin#model#partnerlinktype.ecore,0,9,9,0,9,9,0,0.0,intra,A
